# d=[367.87284522 409.13036753 336.8975626  303.36503701 264.08523418
 255.79082822 268.46756227 239.81218468]
# TotalMass=7.140152630913054T, max_u17=47.244129455708034mm
Time (s), Displacement (mm)
1.499999999999999944e-01,-4.296461351477985358e-01
1.519999999999999962e-01,-4.376611444181447985e-01
1.539999999999999980e-01,-4.452769366512452365e-01
1.559999999999999998e-01,-4.524540101820495042e-01
1.580000000000000016e-01,-4.591520725225940458e-01
1.600000000000000033e-01,-4.653389943975424492e-01
1.620000000000000051e-01,-4.709997931785777636e-01
1.640000000000000069e-01,-4.761280005080445465e-01
1.660000000000000087e-01,-4.807170819824487795e-01
1.680000000000000104e-01,-4.847607317248265879e-01
1.700000000000000122e-01,-4.882532051807345064e-01
1.720000000000000140e-01,-4.911896869608619043e-01
1.740000000000000158e-01,-4.935666891444500104e-01
1.759999999999999898e-01,-4.953824736299553000e-01
1.779999999999999916e-01,-4.966374899104732954e-01
1.799999999999999933e-01,-4.973348172229784536e-01
1.819999999999999951e-01,-4.974805976356234116e-01
1.839999999999999969e-01,-4.970844446195997746e-01
1.859999999999999987e-01,-4.961598103358419443e-01
1.880000000000000004e-01,-4.947242945446905238e-01
1.900000000000000022e-01,-4.927998789184378503e-01
1.920000000000000040e-01,-4.904130726717390032e-01
1.940000000000000058e-01,-4.875949587447878653e-01
1.960000000000000075e-01,-4.843811340583447089e-01
1.980000000000000093e-01,-4.808115422709030584e-01
2.000000000000000111e-01,-4.769302025942682710e-01
2.020000000000000129e-01,-4.727848431293246723e-01
2.040000000000000147e-01,-4.684264514645196664e-01
2.060000000000000164e-01,-4.639087586098280536e-01
2.080000000000000182e-01,-4.592876745059578658e-01
2.099999999999999922e-01,-4.546206942701813136e-01
2.119999999999999940e-01,-4.499662940640244968e-01
2.139999999999999958e-01,-4.453833341534534362e-01
2.159999999999999976e-01,-4.409304846188177307e-01
2.179999999999999993e-01,-4.366656865406602361e-01
2.200000000000000011e-01,-4.326345991918104650e-01
2.220000000000000029e-01,-4.288591094314288532e-01
2.240000000000000047e-01,-4.253480289301509454e-01
2.260000000000000064e-01,-4.221078496934176361e-01
2.280000000000000082e-01,-4.191425039965629984e-01
2.300000000000000100e-01,-4.164531945694791570e-01
2.320000000000000118e-01,-4.140382835192817357e-01
2.340000000000000135e-01,-4.118932226848672773e-01
2.360000000000000153e-01,-4.100105046771150841e-01
2.380000000000000171e-01,-4.083796133738629708e-01
2.399999999999999911e-01,-4.069869552541804936e-01
2.419999999999999929e-01,-4.058157583455156980e-01
2.439999999999999947e-01,-4.048459329833336007e-01
2.459999999999999964e-01,-4.040538970170414190e-01
2.479999999999999982e-01,-4.034123763771377269e-01
2.500000000000000000e-01,-4.028901989314317422e-01
2.520000000000000018e-01,-4.024521043988568136e-01
2.540000000000000036e-01,-4.020585951890600640e-01
2.560000000000000053e-01,-4.016658522272739673e-01
2.580000000000000071e-01,-4.012257363437903845e-01
2.600000000000000089e-01,-4.006952843853435198e-01
2.620000000000000107e-01,-4.000463058650653436e-01
2.640000000000000124e-01,-3.992562908664387678e-01
2.660000000000000142e-01,-3.982994226727211151e-01
2.680000000000000160e-01,-3.971470735498481841e-01
2.700000000000000178e-01,-3.957683679209396121e-01
2.720000000000000195e-01,-3.941308034354197298e-01
2.740000000000000213e-01,-3.922009240968772903e-01
2.760000000000000231e-01,-3.899450426799308533e-01
2.780000000000000249e-01,-3.873300110677864172e-01
2.800000000000000266e-01,-3.843188934122039324e-01
2.820000000000000284e-01,-3.808666835926765581e-01
2.840000000000000302e-01,-3.769263421553488702e-01
2.860000000000000320e-01,-3.724548427323870481e-01
2.880000000000000338e-01,-3.674140619385620199e-01
2.899999999999999800e-01,-3.617716272802973254e-01
2.919999999999999818e-01,-3.555016831854350690e-01
2.939999999999999836e-01,-3.485855323048566157e-01
2.959999999999999853e-01,-3.410121109189326316e-01
2.979999999999999871e-01,-3.327782638494664047e-01
2.999999999999999889e-01,-3.238887854431327651e-01
3.019999999999999907e-01,-3.143562269932946296e-01
3.039999999999999925e-01,-3.042004965627898017e-01
3.059999999999999942e-01,-2.934482535207554310e-01
3.079999999999999960e-01,-2.821321233873039236e-01
3.099999999999999978e-01,-2.702897880559174681e-01
3.119999999999999996e-01,-2.579630019579549627e-01
3.140000000000000013e-01,-2.451965851043263755e-01
3.160000000000000031e-01,-2.320374396851178356e-01
3.180000000000000049e-01,-2.185336289082498440e-01
3.200000000000000067e-01,-2.047396490728998208e-01
3.220000000000000084e-01,-1.907218035927351063e-01
3.240000000000000102e-01,-1.765514780496751368e-01
3.260000000000000120e-01,-1.622985255598416166e-01
3.280000000000000138e-01,-1.480308522519508951e-01
3.300000000000000155e-01,-1.338140819405417847e-01
3.320000000000000173e-01,-1.197112899153003063e-01
3.340000000000000191e-01,-1.057827994541025579e-01
3.360000000000000209e-01,-9.208603851764507464e-02
3.380000000000000226e-01,-7.867545684152188468e-02
3.400000000000000244e-01,-6.560250439883191786e-02
3.420000000000000262e-01,-5.291567055509067280e-02
3.440000000000000280e-01,-4.066057932752031867e-02
3.460000000000000298e-01,-2.888013065916499728e-02
3.480000000000000315e-01,-1.761467157543556566e-02
3.500000000000000333e-01,-6.902175742971886248e-03
3.519999999999999796e-01,3.221593507652316044e-03
3.539999999999999813e-01,1.272296226668037655e-02
3.559999999999999831e-01,2.157029010660002633e-02
3.579999999999999849e-01,2.973399596563860645e-02
3.599999999999999867e-01,3.718667389717027205e-02
